2024-10-13,0,False,0.0016058363825167306
2024-10-20,0,False,0.005707440489739313
2024-10-27,100,False,0.002860154411199168
2024-11-03,41,False,0.001682646204632023
2024-11-10,52,False,0.002276552217400172
2024-11-17,27,False,0.0013264913555950876
2024-11-24,0,False,0.0010653521564246713
2024-12-01,0,False,0.0010105418506107752
2024-12-08,0,False,0.0006725620818273896
2024-12-15,0,False,0.0007530172898889328
2024-12-22,0,False,0.0011023122724672732
2024-12-29,0,False,0.0008531962578398543
2025-01-05,0,False,0.0012761738563876201
2025-01-12,0,False,0.0009515898862712392
2025-01-19,0,False,0.0005985986999639225
2025-01-26,6,False,0.000409741094153217
2025-02-02,11,True,0.0003334044133661362
