2024-02-11,58,False,1.0000819607776852
2024-02-18,65,False,1.0006064693360464
2024-02-25,81,False,0.9994367735443331
2024-03-03,94,False,1.0007521176735037
2024-03-10,95,False,1.0021806192717075
2024-03-17,86,False,0.9972592102773153
2024-03-24,82,False,0.9990777106719863
2024-03-31,75,False,1.0005795148966314
2024-04-07,74,False,0.9988353705834258
2024-04-14,75,False,1.000199445789206
2024-04-21,66,False,1.0004396591387161
2024-04-28,67,False,0.9996294507668242
2024-05-05,60,False,1.0001416518193977
2024-05-12,64,False,0.9996425870156772
2024-05-19,69,False,0.9996616250301112
2024-05-26,69,False,0.9998771328732462
2024-06-02,74,False,0.9993768891230614
2024-06-09,75,False,0.9999383223706239
2024-06-16,72,False,0.9993716108139197
2024-06-23,70,False,0.9995055976043158
2024-06-30,72,False,0.9983660863653104
2024-07-07,65,False,1.000527073275139
2024-07-14,74,False,0.9997684745030868
2024-07-21,66,False,1.0003642286185612
2024-07-28,66,False,1.0000226501099705
2024-08-04,76,False,0.9995289420492683
2024-08-11,69,False,1.0001710951692424
2024-08-18,70,False,1.000201202070622
2024-08-25,90,False,1.001390030743097
2024-09-01,73,False,0.9998489122998646
2024-09-08,68,False,1.000204354128004
2024-09-15,77,False,1.0003429827085457
2024-09-22,100,False,0.999846938399153
2024-09-29,73,False,1.0006401401045923
2024-10-06,68,False,1.0003191395090403
2024-10-13,66,False,0.9999941356492925
2024-10-20,64,False,1.0000672438582185
2024-10-27,65,False,0.9987119021313123
2024-11-03,69,False,0.9999468662725315
2024-11-10,100,False,0.9991531329141377
2024-11-17,90,False,1.0010067189333942
2024-11-24,87,False,1.0014651222742248
2024-12-01,99,False,1.0006304300119748
2024-12-08,92,False,0.9993287892409196
2024-12-15,91,False,0.9997044886856451
2024-12-22,90,False,1.0001518352978966
2024-12-29,89,False,0.9983846980010106
2025-01-05,73,False,0.999929880051665
2025-01-12,79,False,0.9996340523363286
2025-01-19,100,False,0.9988942493886789
2025-01-26,73,False,0.9998308195080853
2025-02-02,75,True,0.9997524373355153
